"COUNT_PAYMENT_DELAYS_CURRENT","COUNT_PAYMENT_DELAYS_1YEAR","DAYS_PAYMENT_DELAYS_CURRENT","DAYS_PAYMENT_DELAYS_1YEAR","COMPLAINT_1WEEK","COMPLAINT_2WEEKS","COMPLAINT_1MONTH","COMPLAINT_3MONTHS","COMPLAINT_6MONTHS","CLV","COUNT_OFFNET_CALLS_1WEEK","COUNT_ONNET_CALLS_1WEEK","AVG_DATA_3MONTH","COUNT_CONNECTIONS_3MONTH","AVG_DATA_1MONTH","COUNT_SMS_INC_ONNET_6MONTH","COUNT_SMS_OUT_OFFNET_6MONTH","COUNT_SMS_INC_OFFNET_1MONTH","COUNT_SMS_INC_OFFNET_WKD_1MONTH","COUNT_SMS_INC_ONNET_1MONTH","COUNT_SMS_INC_ONNET_WKD_1MONTH","COUNT_SMS_OUT_OFFNET_1MONTH","COUNT_SMS_OUT_OFFNET_WKD_1MONTH","COUNT_SMS_OUT_ONNET_1MONTH","COUNT_SMS_OUT_ONNET_WKD_1MONTH","AVG_MINUTES_INC_OFFNET_1MONTH","AVG_MINUTES_INC_ONNET_1MONTH","MINUTES_INC_OFFNET_WKD_1MONTH","MINUTES_INC_ONNET_WKD_1MONTH","AVG_MINUTES_OUT_OFFNET_1MONTH","AVG_MINUTES_OUT_ONNET_1MONTH","MINUTES_OUT_OFFNET_WKD_1MONTH","MINUTES_OUT_ONNET_WKD_1MONTH","Time_Customer_days","ID","CHURN","START_DATE","PREPAID","FIN_STATE"
-0.246435389874405,-0.560131319326785,0.194863428820483,-0.33070734184335,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.747089217422775,-0.795874274094385,-0.622021352668716,-0.0158218090527487,-0.974509722184729,-0.335964783535525,-0.18503540316377,2.08765582933551,-0.396145815931452,-0.30628368931081,-0.184302418627405,-0.108084748864588,1.01207214066141,0.417696309281292,-0.372246281113126,-0.309407401434245,-0.549068075460671,-0.495545825705879,-0.467554364682349,-0.570803793306999,-0.627929354958477,-0.536813120354385,-0.72771814842901,-0.594264769022758,0.465449483122454,11341,"1",2010-12-18,"0","0"
-0.246435389874405,-0.560131319326785,0.194863428820483,-0.0863669856896488,-0.252583900786041,-0.173806695401286,-0.134981978899696,0.643072208900143,0.981655473061305,0.953972685723287,0.31840542362264,-0.552067122832119,-0.0158181262738608,0.238837237860172,-0.305822806030176,0.0430202872180581,4.07306469306161,13.6489800363658,15.7372543563795,-0.106429254040679,-0.116672274844494,15.2410127170618,17.8451331702773,-0.259797302030512,-0.257237372106716,0.970282699439529,-0.452307412232501,-0.222715548360479,-0.425817908369247,-0.276438858440422,-0.492227044559959,-0.557014763338456,-0.486188457535282,-0.129489422906229,12651,"1",2012-03-22,"0","0"
-0.246435389874405,0.903546797483367,0.194863428820483,0.617333240033011,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.209592192237989,0.630403738983407,1.61651400210239,-0.0158218090527487,-0.974509722184729,-0.335964783535525,0.528848015516317,-0.394105250322118,-0.230258502715343,-0.127026280979076,0.220638037223572,0.11519092661296,-0.396733857001992,-0.144479073331483,0.977141467878248,0.10795283318599,-0.0909677511856256,-0.422831601565556,-0.00624220488315411,0.321776803696383,0.925197086618823,0.115427124789837,-0.451772853366445,0.145861786471957,0.125299630327794,11915,"0",2011-09-07,"0",NA
1.86888984509903,-0.194211790124247,-0.860813656140099,-0.0765933714435008,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.910684947448128,-0.57301833455098,-0.691975582505313,-0.0158207536204329,1.02751276188936,-0.333296633725152,-0.320486661693583,0.000431126443966188,-0.0643711894992343,-0.127026280979076,-0.259060656630663,-0.176784956703834,-0.171324897375847,-0.331870867535742,-0.275861441899457,-0.205067342779186,-0.301351166673203,-0.394656194246323,-0.203680823317449,-0.590590948828755,1.6313734478693,-0.00256834854722403,1.30561597849247,0.0752376621336064,-0.627427420343278,15425,"0",2013-04-11,"0",NA
-0.246435389874405,-0.194211790124247,0.194863428820483,-0.291612884858758,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.44799297683986,-0.171877643372851,1.08019824002182,-0.0158194872684879,0.906178065884867,-0.229729107348698,-0.104870372605309,-0.419559210113478,-0.396145815931452,-0.30628368931081,-0.0908546211233336,-0.0222094890655311,-0.453086096908528,-0.331870867535742,0.575537971154624,0.00361277453093143,-0.398816065263705,5.08773622686403,0.346086823513596,6.95047390100216,-0.364311482577925,0.0389665084689334,-0.258913276801426,0.0940350933501758,-0.380398439796586,13880,"0",2012-10-02,"1",NA
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-1.24312647347277,-0.216448831281532,-0.668657505893114,-0.0158217924798016,-0.934064823516566,-0.334447655756342,-0.323250973092151,-0.406832230217798,-0.285554273787379,-0.30628368931081,-0.259060656630663,-0.176784956703834,-0.284029377188919,-0.331870867535742,-0.340118001375237,-0.100727284124128,-0.448390048251385,-0.492294817174046,-0.370887819848516,-0.63160432571348,-0.250698392748478,-0.0454655578342857,-0.234239336082907,1.3090197130748,-0.809789128495548,17002,"0",2013-08-30,"0",NA
-0.246435389874405,-0.194211790124247,0.194863428820483,-0.23297119938187,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.144230552273228,-0.795874274094385,-0.691975582505313,63.2297417878382,0.885955616550785,21.2534338138354,0.264165199103467,-0.559555988965959,-0.396145815931452,-0.30628368931081,0.345235100562334,0.244003816311546,-0.453086096908528,-0.331870867535742,0.350640012989395,0.525313067806226,-0.579363287286475,-0.499447035944079,-0.586987933572327,-0.63160432571348,-0.632012325369397,-0.54086639997206,-0.737285594801088,-0.656328393441309,-0.614493965864394,15305,"0",2013-04-01,"1",NA
-0.246435389874405,0.171707739078291,0.194863428820483,-0.272065656366462,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.159136903934086,-0.394733582916256,-0.691975582505313,-0.0158158625134496,1.37129440056875,-0.228776803173886,-0.317722350295016,0.216789784670528,-0.285554273787379,-0.30628368931081,-0.246600950296786,-0.176784956703834,-0.0022681776562381,0.0429127208727752,-0.147348322947897,-0.205067342779186,-0.415799744620596,-0.477665278780798,0.0273484863692519,-0.63160432571348,0.512106993301203,0.010942583511693,0.850406951483621,-0.125934085981697,-0.553706729813637,14912,"1",2013-02-13,"0","0"
-0.246435389874405,-0.560131319326785,0.194863428820483,-0.340480956089498,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.157578101099474,-0.795874274094385,-0.691975582505313,-0.0150011778362617,0.400616832532825,3.38423458489462,-0.236175164037271,-0.546829009070279,-0.396145815931452,-0.30628368931081,-0.0721650616225193,-0.00503443710571972,-0.453086096908528,-0.331870867535742,-0.163412462816842,-0.048557254796598,-0.579363287286475,-0.499447035944079,-0.586987933572327,-0.63160432571348,-0.632012325369397,-0.54086639997206,-0.737285594801088,-0.656328393441309,-0.283397531204953,13400,"1",2012-07-19,"0","0"
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,0.643072208900143,0.221713167614195,-0.0387389361422379,-0.171877643372851,-0.691975582505313,-0.0158020934522706,-0.590283184837177,1.46613512006222,-0.323250973092151,-0.464103639748358,0.76506537658131,0.948518169011333,-0.259060656630663,-0.176784956703834,-0.199501017329115,-0.331870867535742,-0.275861441899457,-0.205067342779186,-0.406619377400655,-0.499447035944079,0.614439123555394,-0.63160432571348,-0.0202768450456434,-0.408031419635325,0.55381611416068,0.0702440372517271,-0.719254947143357,16223,"0",2013-06-21,"0",NA
-0.246435389874405,0.171707739078291,0.194863428820483,-0.272065656366462,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.376798210934709,-0.795874274094385,-0.668657505893114,-0.0158068643944538,-0.125166850153299,-0.335964783535525,-0.131822408741344,-0.451376659852678,-0.396145815931452,-0.30628368931081,-0.165612859126591,-0.0909096969047768,-0.453086096908528,-0.331870867535742,-0.404374560851016,-0.309407401434245,-0.579363287286475,-0.278595189659887,-0.586987933572327,1.22838829272715,-0.00696281108541579,-0.366237603110557,-0.72922879785459,1.15564408965439,5.73583218326785,10021,"0",1999-10-22,"0",NA
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.844635816758008,0.0509782961705539,0.590518631165635,-0.0158218090493608,-0.954287272850648,-0.335964783535525,-0.0993417498081741,-0.330470350843717,-0.396145815931452,-0.30628368931081,0.00882302954767608,0.0121406148540917,-0.0586204175627743,-0.144479073331483,-0.0991559033410626,-0.048557254796598,-0.208935469961865,-0.402166023954857,-0.193230386188214,1.51871982909534,-0.506327844784848,-0.54086639997206,-0.557518313157054,1.4506246493195,0.50166315566333,11285,"0",2010-11-20,"0",NA
-0.246435389874405,-0.194211790124247,0.194863428820483,-0.311160113351054,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.146422495342125,0.0509782961705539,-0.0623875139759386,-0.0158171697440169,1.81618828591854,-0.244613582820582,0.255872264907765,-0.419559210113478,-0.396145815931452,-0.30628368931081,0.0929260473013405,-0.0307970150454368,-0.340381617095455,-0.331870867535742,-0.275861441899457,-0.257237372106716,-0.401248862576989,-0.416427114757845,0.898467079514981,-0.218952191546967,0.403464475866209,0.102028783853929,-0.309268257452677,0.363797847072877,3.07412725151344,10168,"0",2005-06-10,"0",NA
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,1.54197312078441,-0.173806695401286,-0.134981978899696,0.643072208900143,0.221713167614195,-0.153386937688606,-0.350162395007575,0.847017473899825,-0.0158212886829242,-0.347613792828197,-0.288328867513562,1.81978143864739,-0.457740149800518,-0.230258502715343,0.0522311273526592,1.4354594047765,1.21439425204089,-0.453086096908528,-0.331870867535742,0.993205607747193,1.3600335370467,-0.33057533562608,0.158882191752094,-0.155160936102154,-0.108503887273236,0.402931914507799,0.0969621843318349,-0.731242997098768,-0.217959460119548,-0.77486880140256,16710,"0",2013-08-03,"1",NA
-0.246435389874405,2.00130538509098,0.194863428820483,0.285030355663977,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.502828081519645,0.362976611531321,0.0542028690850567,-0.0158218090527487,-0.974509722184729,-0.335964783535525,-0.126293785944208,-0.445013169904838,-0.396145815931452,-0.30628368931081,-0.146923299625777,-0.151022378764117,-0.453086096908528,-0.331870867535742,-0.259797302030512,-0.257237372106716,1.19122353750545,0.228887242354297,-0.586987933572327,-0.63160432571348,3.17562386644785,0.213719155518458,-0.737285594801088,-0.656328393441309,-0.173463168134436,12864,"1",2012-04-25,"0","0"
-0.246435389874405,0.171707739078291,0.194863428820483,-0.311160113351054,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.427457368740081,0.362976611531321,0.310701711819246,-0.0158192232771105,0.885955616550785,-0.191298708106166,-0.071007557972856,-0.483194109591879,-0.396145815931452,-0.30628368931081,0.0337424422154285,-0.159609904744022,-0.453086096908528,-0.331870867535742,0.0293572156104969,-0.257237372106716,0.831506147992078,1.38451240825312,0.912649815970844,0.404163323785828,0.0864129471244845,1.40290635867896,-0.562553811252392,0.365937972052828,-0.371345021661367,13825,"1",2012-09-25,"0","0"
-0.246435389874405,-0.194211790124247,0.194863428820483,0.0895580707410161,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.115629518263124,-0.261020019190213,0.194111328758251,-0.0158218090527487,-0.974509722184729,-0.335964783535525,0.284206456743083,-0.222291021730436,-0.313202159323398,-0.30628368931081,0.058661854883181,-0.108084748864588,-0.114972657469311,0.0429127208727752,-0.163412462816842,-0.257237372106716,-0.156454370657269,0.863375740600294,0.264349474799408,-0.108503887273236,-0.418117931751516,-0.470665848793419,-0.279055268941074,-0.160889460582877,0.0153652672572767,12184,"0",2011-12-01,"1",NA
-0.246435389874405,2.73314444349606,0.194863428820483,0.324124812648569,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.324346047951009,1.07611561807022,-0.412158663158925,-0.015821807999857,-0.934064823516566,-0.335964783535525,-0.236866241886913,-0.534102029174599,-0.396145815931452,-0.30628368931081,-0.190532271794343,-0.1252598008244,-0.396733857001992,-0.331870867535742,-0.404374560851016,-0.309407401434245,0.841757558360358,0.256737548560266,-0.586987933572327,-0.61865273301304,-0.476681929202246,0.204148911751543,-0.737285594801088,-0.643487643561609,-0.119142659323121,12609,"1",2012-03-14,"0","0"
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,0.221713167614195,0.206994895854435,0.585832551074726,-0.691975582505313,-0.0158204853809233,2.58464136061365,-0.291958633302585,-0.323250973092151,0.814957839767494,-0.313202159323398,-0.127026280979076,-0.259060656630663,-0.176784956703834,-0.114972657469311,-0.331870867535742,-0.340118001375237,-0.205067342779186,1.50580412029673,-0.499447035944079,0.139317457210605,-0.63160432571348,1.43308310173326,-0.439309227351718,0.368509784723562,-0.499385894918774,-0.591213747802402,15148,"1",2013-03-14,"0","0"
-0.246435389874405,0.537627268280829,0.194863428820483,0.72484299674064,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,2.50154008395553,-0.128304792900468,-0.261020019190213,-0.155659820424735,-0.0158216201751604,-0.428503590164524,-0.325444802417483,-0.0875934263642617,-0.330470350843717,-0.396145815931452,-0.30628368931081,-0.0939695477068027,-0.0737346449449653,-0.227677137282383,-0.331870867535742,-0.147348322947897,-0.152897313451657,-0.525964151287426,-0.163726221578469,-0.306692276491494,-0.386603363796832,-0.213596618148148,-0.403392666272579,-0.0071383723366522,-0.5368380820679,-0.438598984951566,14205,"1",2012-11-16,"0","0"
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,0.643072208900143,0.221713167614195,2.33536691417475,0.674974926892088,-0.691975582505313,-0.0158157998221201,-0.226279096823707,-0.0122715485595318,-0.323250973092151,0.0449755560788466,1.06919211747751,1.12777557734307,-0.259060656630663,-0.176784956703834,0.673958701222196,0.792479897689809,-0.340118001375237,-0.100727284124128,-0.271055954847398,-0.499447035944079,-0.332071910031492,-0.63160432571348,-0.289965916944014,0.467049131623153,3.48346890026977,1.03615377813117,-0.763228692371564,16594,"0",2013-07-25,"0",NA
-0.246435389874405,-0.560131319326785,0.194863428820483,-0.340480956089498,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.520904665241059,-0.483875958733618,0.707109014226631,-0.0158165637776124,0.724176021878132,-0.255700476282361,0.369209032249037,0.770413410132614,0.32269920800502,-0.127026280979076,0.320315687894581,0.00355308887418599,0.814839300988537,0.0429127208727752,2.00524641949072,0.942673302426462,-0.414422689537605,-0.170044014781985,-0.298854448532599,1.31868967509437,-0.486623074523712,-0.199568997031248,-0.607369744201198,1.18382240174772,0.113659521296798,11948,"0",2011-09-16,"0",NA
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,0.981655473061305,0.635044005429621,-0.662160710368342,-0.575385199444318,-0.0157809757086965,0.966845413887112,0.836343710966628,-0.323250973092151,-0.343197330739397,-0.285554273787379,-0.127026280979076,-0.259060656630663,-0.176784956703834,-0.340381617095455,0.0429127208727752,-0.404374560851016,-0.309407401434245,0.207088171252386,-0.329094188876032,-0.196962685066967,-0.564687763427875,4.24837996309163,0.0236653779122098,1.78147054755021,-0.609245643882409,-0.446359057638896,14258,"0",2012-11-22,"0",NA
-0.246435389874405,-0.560131319326785,0.194863428820483,-0.33070734184335,6.92564418549576,-0.173806695401286,-0.134981978899696,4.8205611826729,3.26148238940264,-0.477274224101365,-0.795874274094385,-0.691975582505313,-0.0157333729338021,0.623063775207724,3.51874394762299,-0.309429416099313,-0.559555988965959,-0.396145815931452,-0.30628368931081,-0.23414124396291,-0.176784956703834,-0.453086096908528,-0.331870867535742,-0.404374560851016,-0.309407401434245,-0.579363287286475,-0.499447035944079,-0.586987933572327,-0.63160432571348,-0.632012325369397,-0.54086639997206,-0.737285594801088,-0.656328393441309,0.0735658124122565,12026,"0",2011-10-17,"0",NA
-0.246435389874405,0.171707739078291,0.194863428820483,-0.301386499104906,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.10917373727445,-0.171877643372851,-0.482112892995522,-0.0158188210275851,0.885955616550785,-0.29998989638355,-0.168449534772364,1.30494656575118,-0.396145815931452,-0.30628368931081,-0.0783949147894574,-0.0393845410253425,-0.396733857001992,-0.144479073331483,-0.340118001375237,-0.100727284124128,-0.131667379163429,-0.264290752119822,-0.310051345616734,-0.584834685399142,0.300502613204944,-0.327731446742643,-0.195466000927061,-0.622443081265901,-0.574400256979852,15048,"1",2013-03-01,"1","0"
-0.246435389874405,-0.926050848529323,0.194863428820483,-0.369801798827942,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.544510805992946,-0.305591207098894,0.613836707777834,-0.015821799344887,-0.832952576846157,-0.335964783535525,0.0761920240008695,-0.508648069383239,-0.396145815931452,-0.30628368931081,0.152109652387253,0.544567225608245,-0.396733857001992,-0.331870867535742,0.302447593382561,1.62088368368434,-0.251930189744653,0.811359604090967,-0.227940767149034,0.912873103813934,-0.304309569459491,0.817320045250579,1.43301407984831,0.872434217164994,-0.407558694202243,14028,"0",2012-10-23,"1",NA
-0.246435389874405,-0.194211790124247,0.194863428820483,-0.33070734184335,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,-0.484097186730614,0.0509782961705539,-0.482112892995522,-0.0158196083207168,0.784843369880377,-0.324323321611175,-0.200239115855892,-0.521375049278919,-0.396145815931452,-0.30628368931081,-0.140693446458839,-0.0565595929851539,-0.396733857001992,-0.331870867535742,-0.243733162161567,-0.100727284124128,0.490149493836626,-0.110951516390041,0.861890549114785,0.25414070833907,-0.496031658486768,-0.54086639997206,-0.717647152268547,0.177606973817225,-0.292450949340172,13452,"0",2012-07-26,"0",NA
-0.246435389874405,0.171707739078291,0.194863428820483,-0.28183927061261,-0.252583900786041,-0.173806695401286,-0.134981978899696,-0.401300034543045,-0.538229137832916,0.413661924471188,-0.0381640796468081,-0.691975582505313,-0.0158216839310269,0.885955616550785,-0.327264908848957,-0.321868817392867,0.515873812219011,-0.230258502715343,-0.30628368931081,-0.259060656630663,-0.176784956703834,0.251316901923175,-0.331870867535742,-0.307989721637347,-0.309407401434245,-0.176039154121011,-0.499447035944079,-0.227194307194133,-0.63160432571348,-0.469936151924722,-0.0846472608051452,2.27192806095452,0.985504153748362,-0.345478112703598,13715,"0",2012-09-05,"0",NA
-0.246435389874405,-0.560131319326785,0.194863428820483,-0.33070734184335,1.54197312078441,-0.173806695401286,-0.134981978899696,0.643072208900143,0.981655473061305,0.078332464231914,0.362976611531321,-0.435476739771124,-0.0158218090527487,-0.974509722184729,-0.335964783535525,-0.11247222895137,-0.483194109591879,-0.396145815931452,-0.30628368931081,-0.187417345210874,-0.142434852784211,-0.396733857001992,-0.144479073331483,-0.356182141244181,-0.309407401434245,1.08733238149377,-0.258438936762523,0.77791382098377,-0.0343919955657036,-0.272000847084843,-0.298007396213026,1.05535172345328,-0.0849150237946504,1.30224398790627,10537,"0",2009-03-11,"0",NA
